"co_pcdt","co_cid10_diagnostico_principal","co_sigtap_procedimento","nu_competencia_min","nu_competencia_max","qt_aprovada","qt_autorizacao","qt_cns_paciente","qt_municipios_paciente","qt_cnes","sg_procedimento","no_procedimento","no_cid10_diagnostico_principal"
36,F200,601220021,200801,201004,324,4,4,3,3,DONE5,DONEPEZILA 5 MG (POR COMPRIMIDO),Esquizofrenia paranoide 
36,F200,601220030,200801,200801,622,5,5,4,4,RIVA15,"RIVASTIGMINA 1,5 MG (POR CAPSULA)",Esquizofrenia paranoide 
36,F200,601220048,200801,200801,1,1,1,1,1,RIVA20120,"RIVASTIGMINA 2,0 MG/ML SOLUÇÃO ORAL (POR FRASCO DE 120 ML)",Esquizofrenia paranoide 
36,F200,601220056,200801,200802,960,12,9,8,5,RIVA3,RIVASTIGMINA 3 MG (POR CAPSULA),Esquizofrenia paranoide 
36,F200,601220064,200801,200801,172,3,3,3,3,RIVA45,"RIVASTIGMINA 4,5 MG (POR CAPSULA)",Esquizofrenia paranoide 
36,F200,601220072,200801,201004,412,6,6,4,3,RIVA6,RIVASTIGMINA 6 MG (POR CAPSULA),Esquizofrenia paranoide 
36,F200,601220080,201003,201004,60,1,1,1,1,GALA8,GALANTAMINA 8 MG (POR CAPSULA DE LIBERAÇÃO PROLONGADA),Esquizofrenia paranoide 
36,F200,601250010,200802,200802,100,1,1,1,1,PENI250,PENICILAMINA 250 MG (POR CAPSULA),Esquizofrenia paranoide 
36,F200,601250036,200801,200801,180,1,1,1,1,SEVE800,SEVELAMER 800 MG (POR COMPRIMIDO),Esquizofrenia paranoide 
36,F200,601260015,200801,200802,66,2,1,1,1,DESM0125,"DESMOPRESSINA 0,1 MG/ML APLICACAO NASAL (POR FRASCO DE 2,5 ML",Esquizofrenia paranoide 
36,F200,601310012,200801,200802,510,5,4,4,4,BROM25,"BROMOCRIPTINA 2,5 MG (POR COMPRIMIDO)",Esquizofrenia paranoide 
36,F200,601310020,200801,200802,116,4,3,3,3,CABE05,"CABERGOLINA 0,5 MG (POR COMPRIMIDO)",Esquizofrenia paranoide 
36,F200,601350014,200801,200802,150,4,3,3,3,ALEN10,ALENDRONATO (Q) 10 MG (POR COMPRIMIDO),Esquizofrenia paranoide 
36,F200,601350073,200801,200802,448,6,6,5,4,CALC025,"CALCITRIOL 0,25 MCG (POR CAPSULA)",Esquizofrenia paranoide 
36,F200,601350120,200801,200801,28,1,1,1,1,RALO60,RALOXIFENO 60 MG (POR COMPRIMIDO),Esquizofrenia paranoide 
36,F200,601350138,200801,200801,4,1,1,1,1,RISE35,RISEDRONATO 35 MG (POR COMPRIMIDO),Esquizofrenia paranoide 
36,F200,604010010,201005,201005,120,1,1,1,1,MESA400,MESALAZINA 400 MG (POR COMPRIMIDO),Esquizofrenia paranoide 
36,F200,604030010,201003,201005,480,2,2,2,1,BROM25,"BROMOCRIPTINA 2,5 MG (POR COMPRIMIDO)",Esquizofrenia paranoide 
36,F200,604030037,201005,201008,20,2,2,2,2,CABE05,"CABERGOLINA 0,5 MG (POR COMPRIMIDO)",Esquizofrenia paranoide 
36,F200,604030053,201005,201005,180,3,3,3,1,PRAM025,"PRAMIPEXOL 0,25 MG (POR COMPRIMIDO)",Esquizofrenia paranoide 
36,F200,604030061,201005,201005,75,1,1,1,1,PRAM1,PRAMIPEXOL 1 MG (POR COMPRIMIDO),Esquizofrenia paranoide 
36,F200,604040024,201005,201005,60,1,1,1,1,FORM12,FORMOTEROL 12 MCG (POR CAPSULA INALANTE),Esquizofrenia paranoide 
36,F200,604040040,201005,201005,120,2,2,2,1,FORM12400,FORMOTEROL 12 MCG + BUDESONIDA 400 MCG  (POR CAPSULA INALANTE),Esquizofrenia paranoide 
36,F200,604040083,201003,201005,8,2,1,1,1,SALB100200,SALBUTAMOL 100 MCG AEROSSOL (POR FRASCO DE 200 DOSES),Esquizofrenia paranoide 
36,F200,604130015,201003,201005,84,1,1,1,1,DONE5,DONEPEZILA 5 MG (POR COMPRIMIDO),Esquizofrenia paranoide 
36,F200,604130066,201003,201005,236,2,2,2,1,RIVA15,"RIVASTIGMINA 1,5 MG (POR CAPSULA)",Esquizofrenia paranoide 
36,F200,604130082,201003,201005,324,4,3,3,1,RIVA3,RIVASTIGMINA 3 MG (POR CAPSULA),Esquizofrenia paranoide 
36,F200,604210019,201003,201906,18492492,128734,17241,1724,194,ZIPR40,ZIPRASIDONA 40 MG (POR CAPSULA),Esquizofrenia paranoide 
36,F200,604210027,201003,201906,32217687,267117,25789,2209,202,ZIPR80,ZIPRASIDONA 80 MG (POR CAPSULA),Esquizofrenia paranoide 
36,F200,604230010,201003,201906,120387537,1139092,121586,4104,232,OLAN5,OLANZAPINA 5 MG (POR COMPRIMIDO),Esquizofrenia paranoide 
36,F200,604230028,201003,201906,178940490,2034152,171251,4673,238,OLAN10,OLANZAPINA 10 MG (POR COMPRIMIDO),Esquizofrenia paranoide 
36,F200,604230036,201003,201906,72846865,434974,84514,2751,221,QUET25,QUETIAPINA 25 MG (POR COMPRIMIDO),Esquizofrenia paranoide 
36,F200,604230044,201003,201906,105374280,671870,104157,3766,232,QUET100,QUETIAPINA 100 MG (POR COMPRIMIDO),Esquizofrenia paranoide 
36,F200,604230052,201003,201906,102799709,628780,72129,3252,219,QUET200,QUETIAPINA 200 MG (POR COMPRIMIDO),Esquizofrenia paranoide 
36,F200,604230060,201005,201906,14380452,135732,16525,1013,110,QUET300,QUETIAPINA 300 MG (POR COMPRIMIDO),Esquizofrenia paranoide 
36,F200,604230079,201003,201906,8691955,42937,8653,1217,163,CLOZ25,CLOZAPINA 25 MG (POR COMPRIMIDO),Esquizofrenia paranoide 
36,F200,604230087,201003,201906,152897134,684299,39599,3217,218,CLOZ100,CLOZAPINA 100 MG (POR COMPRIMIDO),Esquizofrenia paranoide 
36,F200,604260016,201005,201005,4,1,1,1,1,SACA1005,SACARATO DE HIDROXIDO FERRICO 100 MG INJETAVEL (POR FRASCO DE 5 ML),Esquizofrenia paranoide 
36,F200,604270038,201005,201005,150,5,5,4,1,CIPR100,CIPROFIBRATO 100 MG (POR COMPRIMIDO),Esquizofrenia paranoide 
36,F200,604280084,201005,201005,1,1,1,1,1,BUDE200100,BUDESONIDA 200 MCG PO INALANTE OU AEROSSOL BUCAL (POR FRASCO C/ 100 DOSES),Esquizofrenia paranoide 
36,F200,604320043,201003,201005,120,2,1,1,1,LEFL20,LEFLUNOMIDA 20 MG (POR COMPRIMIDO),Esquizofrenia paranoide 
36,F200,604360010,201005,201005,390,7,7,7,1,ATOR10,ATORVASTATINA 10 MG (POR COMPRIMIDO),Esquizofrenia paranoide 
36,F200,604360029,201003,201005,90,1,1,1,1,ATOR20,ATORVASTATINA 20 MG (POR COMPRIMIDO),Esquizofrenia paranoide 
36,F200,604470045,201005,201005,12,1,1,1,1,ALFA4000,ALFAEPOETINA 4.000 UI INJETAVEL (POR FRASCO-AMPOLA),Esquizofrenia paranoide 
36,F200,604500050,201005,201005,420,4,4,3,1,LAMO100,LAMOTRIGINA 100 MG (POR COMPRIMIDO),Esquizofrenia paranoide 
36,F200,604510012,201003,201906,57296354,422478,75878,2815,186,RISP1,RISPERIDONA 1 MG (POR COMPRIMIDO),Esquizofrenia paranoide 
36,F200,604510020,201003,201906,165089961,1270886,153623,3777,206,RISP2,RISPERIDONA 2 MG (POR COMPRIMIDO),Esquizofrenia paranoide 
36,F200,604510039,201003,201906,6990815,64006,13594,1196,113,RISP3,RISPERIDONA 3 MG (POR COMPRIMIDO),Esquizofrenia paranoide 
36,F200,604590024,201005,201005,60,1,1,1,1,ISOT20,ISOTRETINOINA 20 MG (POR CAPSULA),Esquizofrenia paranoide 
36,F200,604620039,201005,201005,30,1,1,1,1,CALC025,"CALCITRIOL 0,25 MCG (POR CAPSULA)",Esquizofrenia paranoide 
36,F201,601070038,200801,200802,118,2,2,2,2,LAMO100,LAMOTRIGINA 100 MG (POR COMPRIMIDO),Esquizofrenia hebefrenica 
36,F201,601080025,200801,200801,60,1,1,1,1,HIDR400,HIDROXICLOROQUINA 400 MG (POR COMPRIMIDO),Esquizofrenia hebefrenica 
36,F201,601100026,200801,200801,90,1,1,1,1,BIPE2,BIPERIDENO 2 MG (POR COMPRIMIDO),Esquizofrenia hebefrenica 
36,F201,601110013,200801,201005,1287195,5451,953,288,99,CLOZ100,CLOZAPINA 100 MG (POR COMPRIMIDO),Esquizofrenia hebefrenica 
36,F201,601110021,200801,201004,33446,175,82,39,34,CLOZ25,CLOZAPINA 25 MG (POR COMPRIMIDO),Esquizofrenia hebefrenica 
36,F201,601110030,200801,201005,1301756,12038,2941,609,116,OLAN10,OLANZAPINA 10 MG (POR COMPRIMIDO),Esquizofrenia hebefrenica 
36,F201,601110048,200801,201005,216609,1941,642,203,79,OLAN5,OLANZAPINA 5 MG (POR COMPRIMIDO),Esquizofrenia hebefrenica 
36,F201,601110056,200801,201005,282929,1491,614,195,69,QUET100,QUETIAPINA 100 MG (POR COMPRIMIDO),Esquizofrenia hebefrenica 
36,F201,601110064,200801,201004,134448,667,334,93,51,QUET25,QUETIAPINA 25 MG (POR COMPRIMIDO),Esquizofrenia hebefrenica 
36,F201,601110072,200801,201005,296797,1765,603,181,71,QUET200,QUETIAPINA 200 MG (POR COMPRIMIDO),Esquizofrenia hebefrenica 
36,F201,601110080,200801,201004,425050,2858,997,281,91,RISP1,RISPERIDONA 1 MG (POR COMPRIMIDO),Esquizofrenia hebefrenica 
36,F201,601110099,200801,201005,1137410,8369,2339,561,128,RISP2,RISPERIDONA 2 MG (POR COMPRIMIDO),Esquizofrenia hebefrenica 
36,F201,601110102,200801,201005,270962,2169,614,208,72,ZIPR80,ZIPRASIDONA 80 MG (POR CAPSULA),Esquizofrenia hebefrenica 
36,F201,601110110,200801,201005,182722,1157,392,146,58,ZIPR40,ZIPRASIDONA 40 MG (POR CAPSULA),Esquizofrenia hebefrenica 
36,F201,601180208,200802,200802,60,1,1,1,1,SINV20,SINVASTATINA (J) 20 MG (POR COMPRIMIDO),Esquizofrenia hebefrenica 
36,F201,604210019,201003,201906,921322,5931,917,316,117,ZIPR40,ZIPRASIDONA 40 MG (POR CAPSULA),Esquizofrenia hebefrenica 
36,F201,604210027,201003,201906,1278683,10304,1427,469,126,ZIPR80,ZIPRASIDONA 80 MG (POR CAPSULA),Esquizofrenia hebefrenica 
36,F201,604230010,201003,201906,4806461,43503,6178,1220,194,OLAN5,OLANZAPINA 5 MG (POR COMPRIMIDO),Esquizofrenia hebefrenica 
36,F201,604230028,201003,201906,7585397,81420,9608,1684,215,OLAN10,OLANZAPINA 10 MG (POR COMPRIMIDO),Esquizofrenia hebefrenica 
36,F201,604230036,201003,201906,1912496,11634,3223,614,139,QUET25,QUETIAPINA 25 MG (POR COMPRIMIDO),Esquizofrenia hebefrenica 
36,F201,604230044,201003,201906,3816038,22743,4460,994,182,QUET100,QUETIAPINA 100 MG (POR COMPRIMIDO),Esquizofrenia hebefrenica 
36,F201,604230052,201003,201906,3607777,21216,3455,778,155,QUET200,QUETIAPINA 200 MG (POR COMPRIMIDO),Esquizofrenia hebefrenica 
36,F201,604230060,201010,201906,433030,4417,596,200,62,QUET300,QUETIAPINA 300 MG (POR COMPRIMIDO),Esquizofrenia hebefrenica 
36,F201,604230079,201003,201906,404055,1958,552,210,98,CLOZ25,CLOZAPINA 25 MG (POR COMPRIMIDO),Esquizofrenia hebefrenica 
36,F201,604230087,201003,201906,11907792,45478,3971,986,183,CLOZ100,CLOZAPINA 100 MG (POR COMPRIMIDO),Esquizofrenia hebefrenica 
36,F201,604500050,201005,201005,30,1,1,1,1,LAMO100,LAMOTRIGINA 100 MG (POR COMPRIMIDO),Esquizofrenia hebefrenica 
36,F201,604510012,201003,201906,2080166,14989,3288,711,141,RISP1,RISPERIDONA 1 MG (POR COMPRIMIDO),Esquizofrenia hebefrenica 
36,F201,604510020,201003,201906,6079944,48011,7100,1349,178,RISP2,RISPERIDONA 2 MG (POR COMPRIMIDO),Esquizofrenia hebefrenica 
36,F201,604510039,201006,201906,175530,1726,484,172,71,RISP3,RISPERIDONA 3 MG (POR COMPRIMIDO),Esquizofrenia hebefrenica 
36,F201,604590024,201005,201005,60,1,1,1,1,ISOT20,ISOTRETINOINA 20 MG (POR CAPSULA),Esquizofrenia hebefrenica 
36,F202,601110013,200801,201005,103306,530,109,62,44,CLOZ100,CLOZAPINA 100 MG (POR COMPRIMIDO),Esquizofrenia catatonica 
36,F202,601110021,200801,201003,2370,22,11,9,7,CLOZ25,CLOZAPINA 25 MG (POR COMPRIMIDO),Esquizofrenia catatonica 
36,F202,601110030,200801,201005,201189,2079,503,217,76,OLAN10,OLANZAPINA 10 MG (POR COMPRIMIDO),Esquizofrenia catatonica 
36,F202,601110048,200801,201005,58860,546,160,72,41,OLAN5,OLANZAPINA 5 MG (POR COMPRIMIDO),Esquizofrenia catatonica 
36,F202,601110056,200801,201004,47474,230,82,48,38,QUET100,QUETIAPINA 100 MG (POR COMPRIMIDO),Esquizofrenia catatonica 
36,F202,601110064,200801,201004,39943,195,80,25,23,QUET25,QUETIAPINA 25 MG (POR COMPRIMIDO),Esquizofrenia catatonica 
36,F202,601110072,200801,201004,45634,329,94,54,40,QUET200,QUETIAPINA 200 MG (POR COMPRIMIDO),Esquizofrenia catatonica 
36,F202,601110080,200801,201004,82477,556,177,94,41,RISP1,RISPERIDONA 1 MG (POR COMPRIMIDO),Esquizofrenia catatonica 
36,F202,601110099,200801,201005,153904,1279,387,183,82,RISP2,RISPERIDONA 2 MG (POR COMPRIMIDO),Esquizofrenia catatonica 
36,F202,601110102,200801,201005,33183,263,90,52,32,ZIPR80,ZIPRASIDONA 80 MG (POR CAPSULA),Esquizofrenia catatonica 
36,F202,601110110,200801,201005,36434,214,54,41,28,ZIPR40,ZIPRASIDONA 40 MG (POR CAPSULA),Esquizofrenia catatonica 
36,F202,604130015,201005,201005,30,1,1,1,1,DONE5,DONEPEZILA 5 MG (POR COMPRIMIDO),Esquizofrenia catatonica 
36,F202,604210019,201003,201906,116567,840,149,80,57,ZIPR40,ZIPRASIDONA 40 MG (POR CAPSULA),Esquizofrenia catatonica 
36,F202,604210027,201003,201906,143774,1345,201,125,71,ZIPR80,ZIPRASIDONA 80 MG (POR CAPSULA),Esquizofrenia catatonica 
36,F202,604230010,201003,201906,614568,6064,976,379,128,OLAN5,OLANZAPINA 5 MG (POR COMPRIMIDO),Esquizofrenia catatonica 
36,F202,604230028,201003,201906,1048002,11768,1531,583,155,OLAN10,OLANZAPINA 10 MG (POR COMPRIMIDO),Esquizofrenia catatonica 
36,F202,604230036,201003,201906,436478,2610,731,199,90,QUET25,QUETIAPINA 25 MG (POR COMPRIMIDO),Esquizofrenia catatonica 
36,F202,604230044,201003,201906,463297,3436,726,309,122,QUET100,QUETIAPINA 100 MG (POR COMPRIMIDO),Esquizofrenia catatonica 
36,F202,604230052,201003,201906,316446,2134,424,204,88,QUET200,QUETIAPINA 200 MG (POR COMPRIMIDO),Esquizofrenia catatonica 
36,F202,604230060,201011,201906,28187,412,60,36,27,QUET300,QUETIAPINA 300 MG (POR COMPRIMIDO),Esquizofrenia catatonica 
36,F202,604230079,201003,201906,68251,447,81,56,43,CLOZ25,CLOZAPINA 25 MG (POR COMPRIMIDO),Esquizofrenia catatonica 
36,F202,604230087,201003,201906,946327,4466,501,252,105,CLOZ100,CLOZAPINA 100 MG (POR COMPRIMIDO),Esquizofrenia catatonica 
36,F202,604500076,201005,201005,150,1,1,1,1,TOPI50,TOPIRAMATO 50 MG (POR COMPRIMIDO),Esquizofrenia catatonica 
36,F202,604510012,201003,201906,328559,2482,541,219,94,RISP1,RISPERIDONA 1 MG (POR COMPRIMIDO),Esquizofrenia catatonica 
36,F202,604510020,201003,201906,726899,5654,1127,452,135,RISP2,RISPERIDONA 2 MG (POR COMPRIMIDO),Esquizofrenia catatonica 
36,F202,604510039,201105,201906,24467,295,55,36,28,RISP3,RISPERIDONA 3 MG (POR COMPRIMIDO),Esquizofrenia catatonica 
36,F203,601100026,200802,200802,58,1,1,1,1,BIPE2,BIPERIDENO 2 MG (POR COMPRIMIDO),Esquizofrenia indiferenciada 
36,F203,601110013,200801,201005,363621,1951,322,142,71,CLOZ100,CLOZAPINA 100 MG (POR COMPRIMIDO),Esquizofrenia indiferenciada 
36,F203,601110021,200801,201003,8622,37,22,16,14,CLOZ25,CLOZAPINA 25 MG (POR COMPRIMIDO),Esquizofrenia indiferenciada 
36,F203,601110030,200801,201005,714044,6728,1749,421,109,OLAN10,OLANZAPINA 10 MG (POR COMPRIMIDO),Esquizofrenia indiferenciada 
36,F203,601110048,200801,201005,157757,1551,486,199,83,OLAN5,OLANZAPINA 5 MG (POR COMPRIMIDO),Esquizofrenia indiferenciada 
36,F203,601110056,200801,201005,245791,1557,509,202,81,QUET100,QUETIAPINA 100 MG (POR COMPRIMIDO),Esquizofrenia indiferenciada 
36,F203,601110064,200801,201005,82657,430,185,80,47,QUET25,QUETIAPINA 25 MG (POR COMPRIMIDO),Esquizofrenia indiferenciada 
36,F203,601110072,200801,201005,315621,1766,636,183,71,QUET200,QUETIAPINA 200 MG (POR COMPRIMIDO),Esquizofrenia indiferenciada 
36,F203,601110080,200801,201004,229570,1625,542,179,77,RISP1,RISPERIDONA 1 MG (POR COMPRIMIDO),Esquizofrenia indiferenciada 
36,F203,601110099,200801,201005,640682,4979,1528,393,110,RISP2,RISPERIDONA 2 MG (POR COMPRIMIDO),Esquizofrenia indiferenciada 
36,F203,601110102,200801,201005,148855,1328,389,167,68,ZIPR80,ZIPRASIDONA 80 MG (POR CAPSULA),Esquizofrenia indiferenciada 
36,F203,601110110,200801,201005,136288,951,294,135,65,ZIPR40,ZIPRASIDONA 40 MG (POR CAPSULA),Esquizofrenia indiferenciada 
36,F203,604210019,201003,201906,711033,5161,891,311,125,ZIPR40,ZIPRASIDONA 40 MG (POR CAPSULA),Esquizofrenia indiferenciada 
36,F203,604210027,201003,201906,1134754,9539,1174,401,120,ZIPR80,ZIPRASIDONA 80 MG (POR CAPSULA),Esquizofrenia indiferenciada 
36,F203,604230010,201003,201906,3476590,35314,5203,1075,188,OLAN5,OLANZAPINA 5 MG (POR COMPRIMIDO),Esquizofrenia indiferenciada 
36,F203,604230028,201003,201906,5604242,61489,7692,1419,201,OLAN10,OLANZAPINA 10 MG (POR COMPRIMIDO),Esquizofrenia indiferenciada 
36,F203,604230036,201003,201906,2557292,16023,3722,667,155,QUET25,QUETIAPINA 25 MG (POR COMPRIMIDO),Esquizofrenia indiferenciada 
36,F203,604230044,201003,201906,4097033,28782,4894,1018,191,QUET100,QUETIAPINA 100 MG (POR COMPRIMIDO),Esquizofrenia indiferenciada 
36,F203,604230052,201003,201906,3926291,24537,3529,761,151,QUET200,QUETIAPINA 200 MG (POR COMPRIMIDO),Esquizofrenia indiferenciada 
36,F203,604230060,201010,201906,516936,4822,741,192,59,QUET300,QUETIAPINA 300 MG (POR COMPRIMIDO),Esquizofrenia indiferenciada 
36,F203,604230079,201003,201906,182124,1213,257,140,73,CLOZ25,CLOZAPINA 25 MG (POR COMPRIMIDO),Esquizofrenia indiferenciada 
36,F203,604230087,201003,201906,5393817,23304,2192,629,155,CLOZ100,CLOZAPINA 100 MG (POR COMPRIMIDO),Esquizofrenia indiferenciada 
36,F203,604270038,201005,201005,30,1,1,1,1,CIPR100,CIPROFIBRATO 100 MG (POR COMPRIMIDO),Esquizofrenia indiferenciada 
36,F203,604510012,201003,201906,1740425,13360,2753,594,130,RISP1,RISPERIDONA 1 MG (POR COMPRIMIDO),Esquizofrenia indiferenciada 
36,F203,604510020,201003,201906,5510700,43838,6873,1117,180,RISP2,RISPERIDONA 2 MG (POR COMPRIMIDO),Esquizofrenia indiferenciada 
36,F203,604510039,201009,201906,272042,2546,603,165,69,RISP3,RISPERIDONA 3 MG (POR COMPRIMIDO),Esquizofrenia indiferenciada 
36,F204,601110013,200801,201005,24826,155,29,22,23,CLOZ100,CLOZAPINA 100 MG (POR COMPRIMIDO),Depressao pos-esquizofrenica 
36,F204,601110021,200802,200912,370,3,3,3,3,CLOZ25,CLOZAPINA 25 MG (POR COMPRIMIDO),Depressao pos-esquizofrenica 
36,F204,601110030,200801,201005,119349,1302,305,147,61,OLAN10,OLANZAPINA 10 MG (POR COMPRIMIDO),Depressao pos-esquizofrenica 
36,F204,601110048,200801,201005,60499,598,143,72,39,OLAN5,OLANZAPINA 5 MG (POR COMPRIMIDO),Depressao pos-esquizofrenica 
36,F204,601110056,200801,201005,70340,421,142,71,45,QUET100,QUETIAPINA 100 MG (POR COMPRIMIDO),Depressao pos-esquizofrenica 
36,F204,601110064,200801,201004,53949,316,126,40,35,QUET25,QUETIAPINA 25 MG (POR COMPRIMIDO),Depressao pos-esquizofrenica 
36,F204,601110072,200801,201005,46183,319,117,56,40,QUET200,QUETIAPINA 200 MG (POR COMPRIMIDO),Depressao pos-esquizofrenica 
36,F204,601110080,200801,201004,103549,699,188,84,42,RISP1,RISPERIDONA 1 MG (POR COMPRIMIDO),Depressao pos-esquizofrenica 
36,F204,601110099,200801,201005,105681,971,264,134,65,RISP2,RISPERIDONA 2 MG (POR COMPRIMIDO),Depressao pos-esquizofrenica 
36,F204,601110102,200801,201004,31893,280,69,37,27,ZIPR80,ZIPRASIDONA 80 MG (POR CAPSULA),Depressao pos-esquizofrenica 
36,F204,601110110,200801,201004,29717,193,59,34,22,ZIPR40,ZIPRASIDONA 40 MG (POR CAPSULA),Depressao pos-esquizofrenica 
36,F204,604210019,201003,201906,162879,1123,165,91,53,ZIPR40,ZIPRASIDONA 40 MG (POR CAPSULA),Depressao pos-esquizofrenica 
36,F204,604210027,201003,201906,195702,1585,197,95,54,ZIPR80,ZIPRASIDONA 80 MG (POR CAPSULA),Depressao pos-esquizofrenica 
36,F204,604230010,201003,201906,475645,4955,711,301,106,OLAN5,OLANZAPINA 5 MG (POR COMPRIMIDO),Depressao pos-esquizofrenica 
36,F204,604230028,201003,201906,627962,7806,939,401,118,OLAN10,OLANZAPINA 10 MG (POR COMPRIMIDO),Depressao pos-esquizofrenica 
36,F204,604230036,201003,201906,963869,5919,1263,329,104,QUET25,QUETIAPINA 25 MG (POR COMPRIMIDO),Depressao pos-esquizofrenica 
36,F204,604230044,201003,201906,1096270,7390,1307,455,114,QUET100,QUETIAPINA 100 MG (POR COMPRIMIDO),Depressao pos-esquizofrenica 
36,F204,604230052,201003,201906,927393,6002,839,312,98,QUET200,QUETIAPINA 200 MG (POR COMPRIMIDO),Depressao pos-esquizofrenica 
36,F204,604230060,201011,201906,106378,1095,141,53,29,QUET300,QUETIAPINA 300 MG (POR COMPRIMIDO),Depressao pos-esquizofrenica 
36,F204,604230079,201006,201906,35848,288,50,39,25,CLOZ25,CLOZAPINA 25 MG (POR COMPRIMIDO),Depressao pos-esquizofrenica 
36,F204,604230087,201003,201906,257732,1755,215,145,63,CLOZ100,CLOZAPINA 100 MG (POR COMPRIMIDO),Depressao pos-esquizofrenica 
36,F204,604510012,201003,201906,354601,3053,583,216,90,RISP1,RISPERIDONA 1 MG (POR COMPRIMIDO),Depressao pos-esquizofrenica 
36,F204,604510020,201003,201906,582961,5436,844,364,116,RISP2,RISPERIDONA 2 MG (POR COMPRIMIDO),Depressao pos-esquizofrenica 
36,F204,604510039,201007,201906,19550,234,52,38,22,RISP3,RISPERIDONA 3 MG (POR COMPRIMIDO),Depressao pos-esquizofrenica 
36,F205,601100093,200801,200801,390,1,1,1,1,PRAM0125,"PRAMIPEXOL 0,125 MG (POR COMPRIMIDO)",Esquizofrenia residual 
36,F205,601110013,200801,201005,1034294,4076,781,215,86,CLOZ100,CLOZAPINA 100 MG (POR COMPRIMIDO),Esquizofrenia residual 
36,F205,601110021,200801,201004,26718,125,38,20,21,CLOZ25,CLOZAPINA 25 MG (POR COMPRIMIDO),Esquizofrenia residual 
36,F205,601110030,200801,201005,1649896,14371,3542,568,109,OLAN10,OLANZAPINA 10 MG (POR COMPRIMIDO),Esquizofrenia residual 
36,F205,601110048,200801,201005,295991,2654,851,213,80,OLAN5,OLANZAPINA 5 MG (POR COMPRIMIDO),Esquizofrenia residual 
36,F205,601110056,200801,201005,373020,1993,749,192,75,QUET100,QUETIAPINA 100 MG (POR COMPRIMIDO),Esquizofrenia residual 
36,F205,601110064,200801,201005,111671,585,270,87,55,QUET25,QUETIAPINA 25 MG (POR COMPRIMIDO),Esquizofrenia residual 
36,F205,601110072,200801,201005,371270,2000,730,167,74,QUET200,QUETIAPINA 200 MG (POR COMPRIMIDO),Esquizofrenia residual 
36,F205,601110080,200801,201004,292642,2247,682,222,80,RISP1,RISPERIDONA 1 MG (POR COMPRIMIDO),Esquizofrenia residual 
36,F205,601110099,200801,201005,1396652,9551,2579,502,110,RISP2,RISPERIDONA 2 MG (POR COMPRIMIDO),Esquizofrenia residual 
36,F205,601110102,200801,201005,447075,3428,1018,214,75,ZIPR80,ZIPRASIDONA 80 MG (POR CAPSULA),Esquizofrenia residual 
36,F205,601110110,200801,201005,270898,1561,550,149,62,ZIPR40,ZIPRASIDONA 40 MG (POR CAPSULA),Esquizofrenia residual 
36,F205,601180208,200801,200802,180,3,2,1,1,SINV20,SINVASTATINA (J) 20 MG (POR COMPRIMIDO),Esquizofrenia residual 
36,F205,604130090,201005,201005,60,1,1,1,1,RIVA45,"RIVASTIGMINA 4,5 MG (POR CAPSULA)",Esquizofrenia residual 
36,F205,604210019,201003,201906,1055905,6379,1111,298,98,ZIPR40,ZIPRASIDONA 40 MG (POR CAPSULA),Esquizofrenia residual 
36,F205,604210027,201003,201906,1923536,14061,1870,421,116,ZIPR80,ZIPRASIDONA 80 MG (POR CAPSULA),Esquizofrenia residual 
36,F205,604230010,201003,201906,4885784,46290,6475,1031,173,OLAN5,OLANZAPINA 5 MG (POR COMPRIMIDO),Esquizofrenia residual 
36,F205,604230028,201003,201906,9021421,94078,10733,1383,190,OLAN10,OLANZAPINA 10 MG (POR COMPRIMIDO),Esquizofrenia residual 
36,F205,604230036,201003,201906,1950207,12718,2516,549,132,QUET25,QUETIAPINA 25 MG (POR COMPRIMIDO),Esquizofrenia residual 
36,F205,604230044,201003,201906,4006246,25849,4675,903,167,QUET100,QUETIAPINA 100 MG (POR COMPRIMIDO),Esquizofrenia residual 
36,F205,604230052,201003,201906,4512874,25519,3982,708,147,QUET200,QUETIAPINA 200 MG (POR COMPRIMIDO),Esquizofrenia residual 
36,F205,604230060,201010,201906,672105,6025,969,191,58,QUET300,QUETIAPINA 300 MG (POR COMPRIMIDO),Esquizofrenia residual 
36,F205,604230079,201003,201906,286839,1666,335,127,69,CLOZ25,CLOZAPINA 25 MG (POR COMPRIMIDO),Esquizofrenia residual 
36,F205,604230087,201003,201906,8232526,33598,3194,701,154,CLOZ100,CLOZAPINA 100 MG (POR COMPRIMIDO),Esquizofrenia residual 
36,F205,604510012,201003,201906,1645088,11872,2398,585,132,RISP1,RISPERIDONA 1 MG (POR COMPRIMIDO),Esquizofrenia residual 
